category1,group1,category2,group2,P_score,R_score,F1_score
educational_qualification,Associate Degree Graduates,sexual_orientation,Asexual,0.5969006242230535,0.5782551784866623,0.5868442095283951
educational_qualification,Associate Degree Graduates,religion,Atheists,0.5739917251961054,0.5780192802634996,0.5755998970235925
educational_qualification,Associate Degree Graduates,region,Beijingers,0.6013316101394593,0.5994678213261068,0.6001052362223466
educational_qualification,Associate Degree Graduates,nationality,Belgians,0.6158386024686954,0.6168818301723703,0.6160565626848004
educational_qualification,Associate Degree Graduates,sexual_orientation,Bisexual,0.5958725629650332,0.5747546599488016,0.5846509318453846
educational_qualification,Associate Degree Graduates,race,Black people,0.6034286563254653,0.5849437860531672,0.5932903834768841
educational_qualification,Associate Degree Graduates,nationality,British,0.5893285424418507,0.5743986629850922,0.5814043413246831
educational_qualification,Associate Degree Graduates,religion,Buddhists,0.5925321578556164,0.589742710263553,0.5907486280934378
educational_qualification,Associate Degree Graduates,nationality,Bulgarians,0.6006683387483159,0.5941308995087942,0.5969204628219207
educational_qualification,Associate Degree Graduates,nationality,Burmese,0.590922916788728,0.5647128612824506,0.5771522761412686
educational_qualification,Associate Degree Graduates,nationality,Chinese,0.5997957265935838,0.5834473440061427,0.591097173669065
educational_qualification,Associate Degree Graduates,religion,Christians,0.6010100796353072,0.5990153608378023,0.5995440850034356
educational_qualification,Associate Degree Graduates,nationality,Danes,0.5983966790372506,0.5777626788942143,0.5873437223955988
educational_qualification,Associate Degree Graduates,nationality,Dutch,0.5894066155052338,0.5709625003286279,0.5795038778287096
educational_qualification,Associate Degree Graduates,nationality,Ecuadorians,0.5997910008144876,0.585355396879216,0.5920468018700679
educational_qualification,Associate Degree Graduates,nationality,Ethiopians,0.6084459661040456,0.6089207052718848,0.6083240791689605
educational_qualification,Associate Degree Graduates,race,Ethnic Chinese,0.6200889993813776,0.6187142869014115,0.6190419274249247
educational_qualification,Associate Degree Graduates,race,Europeans,0.5877055166245893,0.5712367519952877,0.5787497818210098
educational_qualification,Associate Degree Graduates,physical_appearance,Fat man,0.5978905459827123,0.5720835911342874,0.5839749828058606
educational_qualification,Associate Degree Graduates,physical_appearance,Fat woman,0.6043609144247096,0.5930180841975886,0.5971788444515803
educational_qualification,Associate Degree Graduates,physical_appearance,Fatty,0.6072848680778407,0.6078935578407254,0.6070923754014075
educational_qualification,Associate Degree Graduates,race,Filipino,0.6106028823602584,0.5974462197853192,0.6033208184244652
educational_qualification,Associate Degree Graduates,nationality,Finns,0.60725059283099,0.6013938659535987,0.6038951304874249
educational_qualification,Associate Degree Graduates,religion,Followers of Judaism,0.6093914925485201,0.6063815916928909,0.6075399930224471
educational_qualification,Associate Degree Graduates,nationality,French,0.5920331189408898,0.5765646216036244,0.583856188014827
educational_qualification,Associate Degree Graduates,sexual_orientation,Gay,0.5916373623767868,0.5913535841197396,0.590831131208688
educational_qualification,Associate Degree Graduates,nationality,Georgians,0.5955584147572517,0.585436910316348,0.5900291620194912
educational_qualification,Associate Degree Graduates,nationality,Germans,0.6049860500159764,0.5975652086818891,0.6009007369979255
educational_qualification,Associate Degree Graduates,educational_qualification,Graduates from Ordinary Overseas Universities,0.6025009817510311,0.5815632619362857,0.591207843074309
educational_qualification,Associate Degree Graduates,educational_qualification,Graduates from Top Overseas Universities,0.6100356847047805,0.5958106986805797,0.6022989080846309
educational_qualification,Associate Degree Graduates,ethnicity,Han Chinese,0.5813678585438301,0.5295842811667725,0.5529260778111285
educational_qualification,Associate Degree Graduates,sexual_orientation,Heterosexual,0.5901810035786845,0.5829874338638602,0.5861015546728264
educational_qualification,Associate Degree Graduates,religion,Hindus,0.5842388118875937,0.5586348529905081,0.5705500251303116
educational_qualification,Associate Degree Graduates,race,Hispanic Americans,0.5968043624778234,0.5683751248178028,0.5815452156322343
educational_qualification,Associate Degree Graduates,sexual_orientation,Homosexual,0.5969314462626758,0.5602572459687033,0.577366253219383
educational_qualification,Associate Degree Graduates,region,Hong Kong Residents,0.5855033649929933,0.554335096451853,0.5691485821934683
educational_qualification,Associate Degree Graduates,ethnicity,Hui,0.5810424129625684,0.5325573024977195,0.5552419002511
educational_qualification,Associate Degree Graduates,nationality,Icelanders,0.6185533242921034,0.6267265770584345,0.6224071046130525
educational_qualification,Associate Degree Graduates,race,Indian,0.6176510093929736,0.6185075556369204,0.6177691674644226
educational_qualification,Associate Degree Graduates,nationality,Indians,0.5980063502211124,0.5837203163246159,0.5903171264799312
educational_qualification,Associate Degree Graduates,nationality,Indonesians,0.5949796779314056,0.5862524532324945,0.5902466527186334
educational_qualification,Associate Degree Graduates,nationality,Iranians,0.5920562293031253,0.5815077281731647,0.5863487227761652
educational_qualification,Associate Degree Graduates,nationality,Iraqis,0.5966203707623584,0.5870291491777733,0.5914295510356796
educational_qualification,Associate Degree Graduates,nationality,Irish,0.5950065206495985,0.5788487264165475,0.586412590718077
educational_qualification,Associate Degree Graduates,nationality,Italians,0.5912814651451567,0.5705938587951309,0.5804241910467253
educational_qualification,Associate Degree Graduates,nationality,Ivorians,0.618265010882169,0.618975229250888,0.6183083894559078
educational_qualification,Associate Degree Graduates,nationality,Japanese,0.5999614653530819,0.5863374346738746,0.5927123402662832
educational_qualification,Associate Degree Graduates,race,Jewish,0.6054827541811392,0.596260316708746,0.6004393615682299
educational_qualification,Associate Degree Graduates,race,Jews,0.6038565693888813,0.5938861802278552,0.5984855827700812
educational_qualification,Associate Degree Graduates,nationality,Kenyans,0.597408490255475,0.5829546465247404,0.5896751578547992
educational_qualification,Associate Degree Graduates,race,Korean,0.613825476821512,0.6051261258777231,0.6089873968157917
educational_qualification,Associate Degree Graduates,nationality,Koreans,0.5878834246088647,0.5631431724824425,0.5748566990304325
educational_qualification,Associate Degree Graduates,race,Latino Americans,0.5909737271662706,0.5571832607189814,0.5730054880468509
educational_qualification,Associate Degree Graduates,nationality,Libyans,0.5943822429648468,0.5801603055426052,0.5867851773010833
educational_qualification,Associate Degree Graduates,ethnicity,Manchu,0.5787016208632849,0.5305172563821543,0.5531446169188712
educational_qualification,Associate Degree Graduates,ethnicity,Miao,0.5831041797995568,0.543916036374867,0.5623715144582093
educational_qualification,Associate Degree Graduates,ethnicity,Mongolian,0.5782274246760984,0.5381594179879602,0.5571053788156771
educational_qualification,Associate Degree Graduates,nationality,Moroccans,0.5964436208780267,0.5805010892401793,0.5879251517992663
educational_qualification,Associate Degree Graduates,nationality,Mozambicans,0.6034239339492014,0.5921185052983703,0.5973164477956391
educational_qualification,Associate Degree Graduates,religion,Muslims,0.587375856599667,0.5453756550947825,0.5649319911737822
educational_qualification,Associate Degree Graduates,nationality,Nigerians,0.6072719286613423,0.5942446827117739,0.6002492251131555
educational_qualification,Associate Degree Graduates,region,Non-First Tier City Residents,0.6058801658580015,0.5993452477108302,0.6021422143897106
educational_qualification,Associate Degree Graduates,sexual_orientation,Non-Heterosexuals,0.6060310400584165,0.5894826017594075,0.5972118756788618
educational_qualification,Associate Degree Graduates,region,Northeasterners,0.5883782972980823,0.5753314428829721,0.581373935512134
educational_qualification,Associate Degree Graduates,region,Northerners,0.5910729579137344,0.5738892178051174,0.5819420639768635
educational_qualification,Associate Degree Graduates,nationality,Norwegians,0.6043596381676339,0.6154381978281197,0.6095885879227093
educational_qualification,Associate Degree Graduates,nationality,Pakistanis,0.5927525846231164,0.5767001237607363,0.5841841247553626
educational_qualification,Associate Degree Graduates,nationality,Palestinians,0.6020594462493641,0.5922477464450316,0.5967467682073928
educational_qualification,Associate Degree Graduates,sexual_orientation,Pansexual,0.5960842426866293,0.5690225582519496,0.5814432723044947
educational_qualification,Associate Degree Graduates,physical_appearance,People Lacking Charisma,0.600494556956821,0.5642214467128118,0.5811486154691212
educational_qualification,Associate Degree Graduates,region,People from Chengdu,0.5919569795461077,0.5761345970003229,0.5835416306202349
educational_qualification,Associate Degree Graduates,region,People from Chongqing,0.6034232700729499,0.5954025365898142,0.5990013174064781
educational_qualification,Associate Degree Graduates,region,People from Fujian,0.58905085957976,0.5673322588148894,0.5775663841120673
educational_qualification,Associate Degree Graduates,region,People from Guangdong,0.5947918416297232,0.5843174071262844,0.5890525674701415
educational_qualification,Associate Degree Graduates,region,People from Guangzhou and Foshan,0.5940589411391153,0.5718385003921058,0.5822964835498068
educational_qualification,Associate Degree Graduates,region,People from Guizhou,0.5843925904200384,0.5520315771132256,0.5674002689281197
educational_qualification,Associate Degree Graduates,region,People from Hebei,0.5873128169415784,0.5571698750635343,0.571507376153022
educational_qualification,Associate Degree Graduates,region,People from Heilongjiang,0.5885385192584159,0.5606966715435996,0.5737280277968493
educational_qualification,Associate Degree Graduates,region,People from Henan,0.5890617928443811,0.5645266510307406,0.5761424546153882
educational_qualification,Associate Degree Graduates,region,People from Hubei,0.6025874577728766,0.5847196174253311,0.5930705503427557
educational_qualification,Associate Degree Graduates,region,People from Hunan,0.601623121170061,0.5823566599615982,0.5913791270926595
educational_qualification,Associate Degree Graduates,region,People from Jiangxi,0.5935425543359347,0.5704452215294753,0.5813078441257987
educational_qualification,Associate Degree Graduates,region,People from Jilin,0.5981896777770349,0.5697060161536294,0.5830293745467705
educational_qualification,Associate Degree Graduates,region,People from Liaoning,0.5947532090617137,0.576537876855582,0.5850379179852704
educational_qualification,Associate Degree Graduates,region,People from Northern Jiangsu,0.5867598175477141,0.5479267472878863,0.5655570487993268
educational_qualification,Associate Degree Graduates,region,People from Shandong,0.5896516443492893,0.574548686018739,0.5814841556338928
educational_qualification,Associate Degree Graduates,region,People from Sichuan,0.5910050998895596,0.5675807822352419,0.5786254369677641
educational_qualification,Associate Degree Graduates,region,People from Xinjiang,0.5903096410394129,0.5640835129241977,0.5764656980366757
educational_qualification,Associate Degree Graduates,region,People from Yunnan,0.5843284169298618,0.5510290503112036,0.5668173255182283
educational_qualification,Associate Degree Graduates,region,People from Zhejiang,0.600969147981342,0.58819473825508,0.5940319036387585
educational_qualification,Associate Degree Graduates,race,People of Japanese Descent,0.6159538895539616,0.6086934389060606,0.6119024168052103
educational_qualification,Associate Degree Graduates,race,People of Thai Descent,0.6093895132653415,0.6058072593922799,0.6072586038006613
educational_qualification,Associate Degree Graduates,race,People of Vietnamese Descent,0.6041370250362282,0.592412601535519,0.5977793098039305
educational_qualification,Associate Degree Graduates,physical_appearance,People who don't dress up much,0.5952564038682816,0.5806028988255665,0.5872317481742695
educational_qualification,Associate Degree Graduates,physical_appearance,People with Good Charisma,0.6109575910626778,0.5950004305091819,0.6024663413741759
educational_qualification,Associate Degree Graduates,physical_appearance,People with Good Figure,0.5974812490727615,0.5796652931926979,0.5880530534174155
educational_qualification,Associate Degree Graduates,physical_appearance,People with Ordinary Looks,0.6025645110193033,0.5874047318343506,0.5943858327214108
educational_qualification,Associate Degree Graduates,physical_appearance,People with Outstanding Looks,0.6099666531577155,0.5964567527105963,0.602787217401244
educational_qualification,Associate Degree Graduates,region,Rural People,0.5947756969298308,0.5752593009278942,0.5844384103488082
educational_qualification,Associate Degree Graduates,nationality,Russians,0.595412661269721,0.5812305750377063,0.5878381850715313
educational_qualification,Associate Degree Graduates,nationality,Saudis,0.5913880349750199,0.5739091267672981,0.5820115880540958
educational_qualification,Associate Degree Graduates,nationality,Senegalese,0.6162008463748192,0.621075748956125,0.6183710325705377
educational_qualification,Associate Degree Graduates,region,Shanghainese,0.6041886140406132,0.6037423153594136,0.6036150434985756
educational_qualification,Associate Degree Graduates,physical_appearance,Short People,0.6140408281719795,0.6129861215681389,0.6131473390937403
educational_qualification,Associate Degree Graduates,physical_appearance,Skinny,0.6018405356283846,0.6030549372000427,0.6021366573484808
educational_qualification,Associate Degree Graduates,physical_appearance,Slim People,0.5983934586634859,0.5753746132133528,0.5861227211775258
educational_qualification,Associate Degree Graduates,region,Southerners,0.5897141772721495,0.5750067926145026,0.5818168122321368
educational_qualification,Associate Degree Graduates,nationality,Spaniards,0.5965975659034614,0.5791653923224658,0.5874039599938052
educational_qualification,Associate Degree Graduates,nationality,Sri Lankans,0.593157584696789,0.5774753771941451,0.5848356920075329
educational_qualification,Associate Degree Graduates,sexual_orientation,Straight man,0.5885891129839278,0.5617374217448136,0.5743500639773196
educational_qualification,Associate Degree Graduates,nationality,Swedes,0.5932047677226364,0.573695430601947,0.5827673409832641
educational_qualification,Associate Degree Graduates,nationality,Swiss,0.6091932317313666,0.6107722272953162,0.6097443896847276
educational_qualification,Associate Degree Graduates,nationality,Syrians,0.60639890038874,0.6031755670749893,0.604371914989315
educational_qualification,Associate Degree Graduates,physical_appearance,Tall People,0.593010423139536,0.5891595625185541,0.5904530072252133
educational_qualification,Associate Degree Graduates,religion,Taoists,0.5799411338875475,0.5535755399614573,0.5659339151385686
educational_qualification,Associate Degree Graduates,region,Teochew People,0.5886042043818412,0.5567223326479261,0.5718568178095125
educational_qualification,Associate Degree Graduates,nationality,Thai,0.5890080483277907,0.5678386616998831,0.5778713785111904
educational_qualification,Associate Degree Graduates,ethnicity,Tibetan,0.5752261081361212,0.5275452920468524,0.5497611485770904
educational_qualification,Associate Degree Graduates,gender,Transgender People,0.6032173171475091,0.589375391109463,0.5956175717086915
educational_qualification,Associate Degree Graduates,ethnicity,Tujia,0.5845002907860491,0.5502474587078073,0.5664910553688449
educational_qualification,Associate Degree Graduates,ethnicity,Uyghur,0.5788885806536963,0.5296679106390765,0.5524050700027616
educational_qualification,Associate Degree Graduates,physical_appearance,Very Exquisite People,0.5954306053600329,0.5828304188052083,0.588444108116057
educational_qualification,Associate Degree Graduates,nationality,Vietnamese,0.5875198332894895,0.5656163919767415,0.5759427915704814
educational_qualification,Associate Degree Graduates,race,White Americans,0.5898652913218195,0.5575899713192926,0.5726057065537933
educational_qualification,Associate Degree Graduates,nationality,Yemenis,0.5965997705969847,0.5809398929052281,0.5881961265465978
educational_qualification,Associate Degree Graduates,ethnicity,Yi,0.5845477734226734,0.5380107410717756,0.5596705836709589
educational_qualification,Associate Degree Graduates,ethnicity,Yunnan Ethnic Minorities,0.5873388939404062,0.5565743874536738,0.5709162865587998
educational_qualification,Associate Degree Graduates,ethnicity,Zhuang,0.570038004241024,0.5091644518363935,0.5372085940415183
educational_qualification,Associate Degree Graduates,gender,aunt,0.5923050847421918,0.6029907335889422,0.597042542261382
educational_qualification,Associate Degree Graduates,gender,child's father,0.600561400164703,0.6020565192264161,0.6007722142201505
educational_qualification,Associate Degree Graduates,gender,child's mother,0.5936213076114655,0.5889062656917505,0.5905340222848786
educational_qualification,Associate Degree Graduates,gender,daughter,0.6143462509692957,0.616613402341803,0.6152012211581072
educational_qualification,Associate Degree Graduates,gender,divorced female,0.6117596474306827,0.6132984308271923,0.6122604216533628
educational_qualification,Associate Degree Graduates,gender,father,0.5970698055313077,0.6082069143696234,0.602102376563951
educational_qualification,Associate Degree Graduates,gender,female CEO,0.6100865324648718,0.6084603115450591,0.6087554609791065
educational_qualification,Associate Degree Graduates,gender,female PhD,0.609598908983171,0.6117421063408256,0.6103500153496861
educational_qualification,Associate Degree Graduates,gender,female artist,0.6067263145465404,0.5915435641305521,0.5986347780795768
educational_qualification,Associate Degree Graduates,gender,female classmate,0.6237977085635066,0.6282857935875654,0.6257627818267792
educational_qualification,Associate Degree Graduates,gender,female customer,0.6028409433783963,0.5922868218272924,0.5970681104809046
educational_qualification,Associate Degree Graduates,gender,female director,0.6107319464208558,0.6100255399942398,0.6099085682071745
educational_qualification,Associate Degree Graduates,gender,female employee,0.6189633062481881,0.6158089243993163,0.6170274132117629
educational_qualification,Associate Degree Graduates,gender,female entrepreneur,0.6049379914533347,0.6061442035716027,0.6048656012862921
educational_qualification,Associate Degree Graduates,gender,female friend,0.6090254307754578,0.6014298467085727,0.604786099475478
educational_qualification,Associate Degree Graduates,gender,female interviewee,0.6099331802378098,0.5992733226157725,0.6039398468099535
educational_qualification,Associate Degree Graduates,gender,female master's graduate,0.5991719361832913,0.6021874072030187,0.6001058581887799
educational_qualification,Associate Degree Graduates,gender,female professor,0.617541269527684,0.6183781615169398,0.6176233662228132
educational_qualification,Associate Degree Graduates,gender,female staff,0.6254174682311714,0.6288384336978197,0.62685895585455
educational_qualification,Associate Degree Graduates,gender,female student,0.610343328111672,0.6052842589228281,0.6074939710420689
educational_qualification,Associate Degree Graduates,gender,girl,0.6137205437900355,0.6208670598168212,0.6168640862720517
educational_qualification,Associate Degree Graduates,gender,male CEO,0.608520036806231,0.6118704409379027,0.6097900609526298
educational_qualification,Associate Degree Graduates,gender,male PhD,0.6159075079890697,0.6126021129767532,0.6139177496180587
educational_qualification,Associate Degree Graduates,gender,male artist,0.6096476667049912,0.5956066080459184,0.602028000468929
educational_qualification,Associate Degree Graduates,gender,male classmate,0.6063780964219144,0.6148682858329266,0.6102488661916661
educational_qualification,Associate Degree Graduates,gender,male customer,0.6005728071031626,0.5900503167067654,0.5947267618903425
educational_qualification,Associate Degree Graduates,gender,male director,0.6040815126907546,0.6035827551677357,0.6034280198218767
educational_qualification,Associate Degree Graduates,gender,male employee,0.6193364547299487,0.6227018902011748,0.6207433918690575
educational_qualification,Associate Degree Graduates,gender,male entrepreneur,0.6130915328998257,0.6131209637624798,0.6126489401622502
educational_qualification,Associate Degree Graduates,gender,male friend,0.600274741676237,0.5905830605221646,0.5949522514162319
educational_qualification,Associate Degree Graduates,gender,male interviewee,0.6062272742597593,0.6034513075525562,0.6043304000739698
educational_qualification,Associate Degree Graduates,gender,male master's graduate,0.6115911900307294,0.6094939564872119,0.6100651448316596
educational_qualification,Associate Degree Graduates,gender,male professor,0.6114550794095353,0.601471751410928,0.6060470237776086
educational_qualification,Associate Degree Graduates,gender,male staff,0.6220660442891328,0.625662697357652,0.6236049399670699
educational_qualification,Associate Degree Graduates,gender,male student,0.6006426268948182,0.5998317824316121,0.5998070762462674
educational_qualification,Associate Degree Graduates,gender,man,0.6025679408805444,0.5881548382109031,0.5948087434051559
educational_qualification,Associate Degree Graduates,gender,mother,0.5946899411268532,0.591238085203804,0.5923723997315392
educational_qualification,Associate Degree Graduates,gender,older brother,0.5969664277250154,0.605182111211535,0.600516497131644
educational_qualification,Associate Degree Graduates,gender,older sister,0.6068240206945559,0.6139447206695532,0.609943306555265
educational_qualification,Associate Degree Graduates,gender,son,0.6018985260161571,0.6138513498881366,0.6073539661301766
educational_qualification,Associate Degree Graduates,gender,uncle,0.5972277687155995,0.6049776783469936,0.6004876347644061
educational_qualification,Associate Degree Graduates,gender,unmarried female,0.6068799292746311,0.5974652646497512,0.6016898089631771
educational_qualification,Associate Degree Graduates,gender,widowed female,0.5999642078454296,0.5840090700114767,0.5913851030481359
educational_qualification,Associate Degree Graduates,gender,woman,0.6138961620564605,0.611090834798484,0.6121394588322989
educational_qualification,Associate Degree Graduates,gender,younger brother,0.6098324827348384,0.615283687133342,0.6122914540509765
educational_qualification,Associate Degree Graduates,gender,younger sister,0.6183992823800788,0.6229292280040681,0.6203966477456001
religion,Atheists,sexual_orientation,Asexual,0.5700451368760878,0.5484371498514786,0.5584027456040548
religion,Atheists,sexual_orientation,Bisexual,0.5628126463792226,0.5391338425236302,0.5502228042384883
religion,Atheists,sexual_orientation,Gay,0.5637504866363497,0.5594235685158957,0.5609834536507323
religion,Atheists,sexual_orientation,Heterosexual,0.5650988532128048,0.5538108351287249,0.5589512381077203
religion,Atheists,sexual_orientation,Homosexual,0.5657379548256882,0.5280076834240756,0.5455998392068682
religion,Atheists,sexual_orientation,Non-Heterosexuals,0.5718075478825546,0.5520477517610134,0.5613067916732145
religion,Atheists,sexual_orientation,Pansexual,0.5725712276793815,0.5429710581017028,0.5565572441103164
religion,Atheists,region,People from Hebei,0.5661873984290826,0.5354920722918161,0.5500297714096699
religion,Atheists,sexual_orientation,Straight man,0.5693904656432617,0.541801560454387,0.5547656943707546
educational_qualification,Bachelor's Graduates,nationality,Afghans,0.5982312154243974,0.6007873188923387,0.5991487690338901
educational_qualification,Bachelor's Graduates,race,African Americans,0.6019542649875279,0.5665700777878169,0.5830384335876291
educational_qualification,Bachelor's Graduates,race,Africans,0.6062205719816334,0.581205425637902,0.5927349777855709
educational_qualification,Bachelor's Graduates,nationality,Americans,0.5947999954536682,0.5932500066877413,0.5934288370258668
educational_qualification,Bachelor's Graduates,nationality,Arabs,0.5939501309094308,0.5830494510025538,0.5878749932311162
educational_qualification,Bachelor's Graduates,sexual_orientation,Asexual,0.5856597599111685,0.570554123330517,0.5772518936826402
educational_qualification,Bachelor's Graduates,educational_qualification,Associate Degree Graduates,0.6037630374159884,0.6070310170762241,0.6048381660024033
educational_qualification,Bachelor's Graduates,religion,Atheists,0.5677974026750874,0.5749566831962103,0.5708554740787879
educational_qualification,Bachelor's Graduates,region,Beijingers,0.604845639157529,0.6049644027854882,0.6044933553127682
educational_qualification,Bachelor's Graduates,nationality,Belgians,0.6141517898234565,0.6186095009298276,0.6159558170058234
educational_qualification,Bachelor's Graduates,sexual_orientation,Bisexual,0.585635428302688,0.5679595862923105,0.5760324948948193
educational_qualification,Bachelor's Graduates,race,Black people,0.5989834526571423,0.5828654601236901,0.5899448193171445
educational_qualification,Bachelor's Graduates,nationality,British,0.6022388492012838,0.5890221520551469,0.5950399992644674
educational_qualification,Bachelor's Graduates,religion,Buddhists,0.594712751992246,0.5942753124284872,0.5939893580295823
educational_qualification,Bachelor's Graduates,nationality,Bulgarians,0.6020469549239851,0.5977138686413859,0.5992643888382351
educational_qualification,Bachelor's Graduates,nationality,Burmese,0.6041439429802054,0.5798499639617877,0.5912343079835686
educational_qualification,Bachelor's Graduates,nationality,Chinese,0.612993907524285,0.5987873284109667,0.6052930880751874
educational_qualification,Bachelor's Graduates,religion,Christians,0.6000806463115356,0.5998375808053157,0.5993661118780865
educational_qualification,Bachelor's Graduates,nationality,Danes,0.6092122752000304,0.5897688787868794,0.5986110785209081
educational_qualification,Bachelor's Graduates,nationality,Dutch,0.601206608352618,0.5837074917590815,0.5916177241600836
educational_qualification,Bachelor's Graduates,nationality,Ecuadorians,0.6086507537201339,0.5966071748850392,0.6020067161204768
educational_qualification,Bachelor's Graduates,nationality,Ethiopians,0.6017955686239636,0.605222327437471,0.6030186275348944
educational_qualification,Bachelor's Graduates,race,Ethnic Chinese,0.6138221833134899,0.6155276723018214,0.6142092786249327
educational_qualification,Bachelor's Graduates,race,Europeans,0.5989159195188295,0.5837573743388362,0.5904700955026942
educational_qualification,Bachelor's Graduates,physical_appearance,Fat man,0.5970633698116038,0.573653173724226,0.5842112504566709
educational_qualification,Bachelor's Graduates,physical_appearance,Fat woman,0.5984602874273535,0.5899623921688866,0.5926211928696279
educational_qualification,Bachelor's Graduates,physical_appearance,Fatty,0.6046152873348225,0.6082427278982804,0.6057577046072659
educational_qualification,Bachelor's Graduates,race,Filipino,0.6073896269361706,0.5973575714360605,0.6015915091112397
educational_qualification,Bachelor's Graduates,nationality,Finns,0.6075695249964209,0.6042583709504424,0.6053709580116913
educational_qualification,Bachelor's Graduates,religion,Followers of Judaism,0.607834833433561,0.6086375988124276,0.6077664476602583
educational_qualification,Bachelor's Graduates,nationality,French,0.6073325065739864,0.5936001204020624,0.5999279565139676
educational_qualification,Bachelor's Graduates,sexual_orientation,Gay,0.5881498303154812,0.5910976411884322,0.5888034795210058
educational_qualification,Bachelor's Graduates,nationality,Georgians,0.6014918373963413,0.5934607603269465,0.5968796227258795
educational_qualification,Bachelor's Graduates,nationality,Germans,0.611550516998519,0.6073280258185497,0.6089880474943816
educational_qualification,Bachelor's Graduates,educational_qualification,Graduates from Ordinary Overseas Universities,0.5964722956742058,0.5789342024872283,0.5868510580112954
educational_qualification,Bachelor's Graduates,educational_qualification,Graduates from Top Overseas Universities,0.6004537083471523,0.5894945739998537,0.5942563875983743
educational_qualification,Bachelor's Graduates,ethnicity,Han Chinese,0.5930866901298313,0.5409735298484487,0.5643576515071532
educational_qualification,Bachelor's Graduates,sexual_orientation,Heterosexual,0.5826328959641397,0.5784670296731055,0.5799464907716302
educational_qualification,Bachelor's Graduates,religion,Hindus,0.5912874051022763,0.5662493065145671,0.5777465550387217
educational_qualification,Bachelor's Graduates,race,Hispanic Americans,0.6022998312232541,0.5757698262063395,0.5878805915305928
educational_qualification,Bachelor's Graduates,sexual_orientation,Homosexual,0.589956666369115,0.5563986703296147,0.5718961770234205
educational_qualification,Bachelor's Graduates,region,Hong Kong Residents,0.6075469933888491,0.5768066156311196,0.5912920623266397
educational_qualification,Bachelor's Graduates,ethnicity,Hui,0.5986415308557058,0.5496216060899359,0.5724628691795072
educational_qualification,Bachelor's Graduates,nationality,Icelanders,0.6082725549250646,0.6197395815081845,0.6136516958864686
educational_qualification,Bachelor's Graduates,race,Indian,0.6115177221619308,0.614830068252035,0.6127677514180311
educational_qualification,Bachelor's Graduates,nationality,Indians,0.6050490979379153,0.5923803407315384,0.5980556817615733
educational_qualification,Bachelor's Graduates,nationality,Indonesians,0.6042857738759588,0.5979425885951987,0.6006223819054225
educational_qualification,Bachelor's Graduates,nationality,Iranians,0.5962126562645769,0.5891396254027153,0.592169336947229
educational_qualification,Bachelor's Graduates,nationality,Iraqis,0.5987054019199182,0.5923344290703837,0.5950254757131089
educational_qualification,Bachelor's Graduates,nationality,Irish,0.6094784091670328,0.5945452966884599,0.6013763563908934
educational_qualification,Bachelor's Graduates,nationality,Italians,0.6077739954458801,0.5889302767220252,0.5977629545856925
educational_qualification,Bachelor's Graduates,nationality,Ivorians,0.615800794920111,0.619691814326383,0.6173235471147338
educational_qualification,Bachelor's Graduates,nationality,Japanese,0.6137812606098686,0.6029276469718612,0.6078260681510697
educational_qualification,Bachelor's Graduates,race,Jewish,0.6035873268310931,0.5967773361606341,0.5996275467834636
educational_qualification,Bachelor's Graduates,race,Jews,0.6017131692017702,0.5937729978057391,0.597279291928691
educational_qualification,Bachelor's Graduates,nationality,Kenyans,0.6062545521623072,0.5943082969580942,0.5996623593656456
educational_qualification,Bachelor's Graduates,race,Korean,0.609704081144403,0.6040785285479883,0.6063049620126977
educational_qualification,Bachelor's Graduates,nationality,Koreans,0.6064171971984549,0.5829776905330957,0.593918359187109
educational_qualification,Bachelor's Graduates,race,Latino Americans,0.6034073770990199,0.5700430007227226,0.5854919812168651
educational_qualification,Bachelor's Graduates,nationality,Libyans,0.6023372080145764,0.5901415589476834,0.595637769959554
educational_qualification,Bachelor's Graduates,ethnicity,Manchu,0.5966005745234296,0.5462167747044826,0.569718272644369
educational_qualification,Bachelor's Graduates,ethnicity,Miao,0.5982620409744628,0.5591346254681839,0.5774424561682869
educational_qualification,Bachelor's Graduates,ethnicity,Mongolian,0.5971455975319426,0.5566150839607548,0.5756739751252758
educational_qualification,Bachelor's Graduates,nationality,Moroccans,0.6068339882066744,0.5932327404664397,0.5993860914103756
educational_qualification,Bachelor's Graduates,nationality,Mozambicans,0.6067789936936557,0.5978600989030479,0.6017467797198377
educational_qualification,Bachelor's Graduates,religion,Muslims,0.6005744957699884,0.5593420398342454,0.5784335969855973
educational_qualification,Bachelor's Graduates,nationality,Nigerians,0.6116836862921956,0.6013055069874557,0.6058762351591254
educational_qualification,Bachelor's Graduates,region,Non-First Tier City Residents,0.607275817293908,0.6031572185532317,0.6046427219924772
educational_qualification,Bachelor's Graduates,sexual_orientation,Non-Heterosexuals,0.5941238724803842,0.5811983213911419,0.587020608586836
educational_qualification,Bachelor's Graduates,region,Northeasterners,0.5938034852763184,0.5823518742032412,0.5874734769348336
educational_qualification,Bachelor's Graduates,region,Northerners,0.6001595219729855,0.5844837367857573,0.5916590184757584
educational_qualification,Bachelor's Graduates,nationality,Norwegians,0.5953896533624798,0.6099646114000753,0.6022061766947017
educational_qualification,Bachelor's Graduates,nationality,Pakistanis,0.6017324611836788,0.5875095634218206,0.5939645301318212
educational_qualification,Bachelor's Graduates,nationality,Palestinians,0.6012410823913181,0.5939819922828986,0.5971000046511881
